<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
AAPL.US,5,20201217,180500,128.508,128.57,128.47,128.496,548201,0
AAPL.US,5,20201217,181000,128.495,128.51,128.31,128.38,586672,0
AAPL.US,5,20201217,181500,128.374,128.394,128.21,128.307,545596,0
AAPL.US,5,20201217,182000,128.305,128.48,128.27,128.44,603326,0
AAPL.US,5,20201217,182500,128.44,128.49,128.39,128.414,451894,0
AAPL.US,5,20201217,183000,128.41,128.44,128.23,128.24,480927,0
AAPL.US,5,20201217,183500,128.244,128.31,128.143,128.28,676706,0
AAPL.US,5,20201217,184000,128.28,128.46,128.21,128.423,829682,0
AAPL.US,5,20201217,184500,128.43,128.5,128.38,128.419,664388,0
AAPL.US,5,20201217,185000,128.42,128.49,128.34,128.455,358539,0
AAPL.US,5,20201217,185500,128.46,128.52,128.41,128.471,443665,0
AAPL.US,5,20201217,190000,128.48,128.51,128.4,128.48,372623,0
AAPL.US,5,20201217,190500,128.486,128.71,128.47,128.676,719392,0
AAPL.US,5,20201217,191000,128.67,128.695,128.535,128.64,531370,0
AAPL.US,5,20201217,191500,128.64,128.645,128.43,128.508,409125,0
AAPL.US,5,20201217,192000,128.505,128.57,128.5,128.53,350810,0
AAPL.US,5,20201217,192500,128.535,128.6,128.49,128.505,331442,0
AAPL.US,5,20201217,193000,128.505,128.56,128.36,128.41,536258,0
AAPL.US,5,20201217,193500,128.418,128.48,128.29,128.355,569216,0
AAPL.US,5,20201217,194000,128.355,128.46,128.28,128.46,425620,0
AAPL.US,5,20201217,194500,128.46,128.54,128.4,128.524,442772,0
AAPL.US,5,20201217,195000,128.53,128.67,128.5,128.57,513242,0
AAPL.US,5,20201217,195500,128.57,128.618,128.42,128.455,381469,0
AAPL.US,5,20201217,200000,128.46,128.48,128.32,128.365,612958,0
AAPL.US,5,20201217,200500,128.35,128.47,128.32,128.42,408742,0
AAPL.US,5,20201217,201000,128.42,128.515,128.35,128.46,483489,0
AAPL.US,5,20201217,201500,128.451,128.5,128.421,128.465,339114,0
AAPL.US,5,20201217,202000,128.465,128.53,128.43,128.445,408625,0
AAPL.US,5,20201217,202500,128.441,128.46,128.22,128.285,686499,0
AAPL.US,5,20201217,203000,128.29,128.35,128.2,128.211,675500,0
AAPL.US,5,20201217,203500,128.22,128.32,128.12,128.253,687364,0
AAPL.US,5,20201217,204000,128.264,128.34,128.25,128.29,489332,0
AAPL.US,5,20201217,204500,128.29,128.5,128.29,128.415,599275,0
AAPL.US,5,20201217,205000,128.42,128.51,128.38,128.415,419666,0
AAPL.US,5,20201217,205500,128.41,128.54,128.365,128.47,495752,0
AAPL.US,5,20201217,210000,128.455,128.5,128.27,128.35,601223,0
AAPL.US,5,20201217,210500,128.35,128.382,128.24,128.346,453765,0
AAPL.US,5,20201217,211000,128.348,128.44,128.321,128.405,395319,0
AAPL.US,5,20201217,211500,128.405,128.5,128.38,128.463,528885,0
AAPL.US,5,20201217,212000,128.47,128.52,128.43,128.498,452922,0
AAPL.US,5,20201217,212500,128.495,128.51,128.35,128.37,494487,0
AAPL.US,5,20201217,213000,128.37,128.4,128.29,128.385,662290,0
AAPL.US,5,20201217,213500,128.387,128.51,128.32,128.44,778338,0
AAPL.US,5,20201217,214000,128.445,128.68,128.435,128.678,961571,0
AAPL.US,5,20201217,214500,128.675,128.7,128.59,128.695,975790,0
AAPL.US,5,20201217,215000,128.7,128.83,128.64,128.805,1852353,0
AAPL.US,5,20201217,215500,128.8,128.8,128.58,128.7,9916916,0
AAPL.US,5,20201218,153000,128.96,129.1,127.68,127.82,16153501,0
AAPL.US,5,20201218,153500,127.83,128.319,127.65,128.08,2577311,0
AAPL.US,5,20201218,154000,128.07,128.14,127.71,127.79,1290862,0
AAPL.US,5,20201218,154500,127.79,127.79,127.385,127.48,1989487,0
AAPL.US,5,20201218,155000,127.475,127.82,127.44,127.79,1459137,0
AAPL.US,5,20201218,155500,127.8,127.86,127.479,127.615,1196154,0
AAPL.US,5,20201218,160000,127.62,127.62,127.08,127.16,1554082,0
AAPL.US,5,20201218,160500,127.16,127.49,127.11,127.41,1408805,0
AAPL.US,5,20201218,161000,127.415,127.72,127.36,127.674,1186027,0
AAPL.US,5,20201218,161500,127.675,127.815,127.47,127.77,995662,0
AAPL.US,5,20201218,162000,127.773,127.78,127.31,127.515,994366,0
AAPL.US,5,20201218,162500,127.51,127.57,127.3,127.4,961023,0
AAPL.US,5,20201218,163000,127.381,127.65,127.37,127.466,843814,0
AAPL.US,5,20201218,163500,127.47,127.582,127.4,127.46,573730,0
AAPL.US,5,20201218,164000,127.46,127.77,127.434,127.72,845538,0
AAPL.US,5,20201218,164500,127.71,127.73,127.54,127.73,562801,0
AAPL.US,5,20201218,165000,127.73,127.74,127.52,127.618,510132,0
AAPL.US,5,20201218,165500,127.61,127.94,127.605,127.745,987343,0
AAPL.US,5,20201218,170000,127.745,127.9,127.69,127.826,744942,0
AAPL.US,5,20201218,170500,127.82,127.823,127.47,127.72,781156,0
AAPL.US,5,20201218,171000,127.726,127.795,127.22,127.38,1195694,0
AAPL.US,5,20201218,171500,127.38,127.41,127.22,127.405,815389,0
AAPL.US,5,20201218,172000,127.405,127.52,127.32,127.5,647667,0
AAPL.US,5,20201218,172500,127.51,127.55,127.38,127.44,473555,0
AAPL.US,5,20201218,173000,127.43,127.55,127.34,127.49,489407,0
AAPL.US,5,20201218,173500,127.49,127.49,127.33,127.38,393312,0
AAPL.US,5,20201218,174000,127.38,127.58,127.29,127.54,496301,0
AAPL.US,5,20201218,174500,127.541,127.68,127.51,127.525,545619,0
AAPL.US,5,20201218,175000,127.53,127.61,127.5,127.51,436238,0
AAPL.US,5,20201218,175500,127.52,127.55,127.37,127.414,408180,0
AAPL.US,5,20201218,180000,127.415,127.425,127.3,127.385,581819,0
AAPL.US,5,20201218,180500,127.39,127.49,127.35,127.487,506751,0
AAPL.US,5,20201218,181000,127.48,127.66,127.47,127.63,920260,0
AAPL.US,5,20201218,181500,127.63,127.78,127.62,127.73,746744,0
AAPL.US,5,20201218,182000,127.73,127.77,127.65,127.68,491596,0
AAPL.US,5,20201218,182500,127.68,127.68,127.59,127.649,438459,0
AAPL.US,5,20201218,183000,127.645,127.85,127.58,127.825,536987,0
AAPL.US,5,20201218,183500,127.82,127.84,127.71,127.78,528210,0
AAPL.US,5,20201218,184000,127.786,127.85,127.74,127.795,370577,0
AAPL.US,5,20201218,184500,127.79,127.79,127.665,127.675,503421,0
AAPL.US,5,20201218,185000,127.68,127.72,127.62,127.65,467733,0
AAPL.US,5,20201218,185500,127.66,127.73,127.63,127.695,414981,0
AAPL.US,5,20201218,190000,127.7,127.73,127.51,127.535,512115,0
AAPL.US,5,20201218,190500,127.54,127.57,127.49,127.53,452832,0
AAPL.US,5,20201218,191000,127.525,127.54,127.42,127.475,431262,0
AAPL.US,5,20201218,191500,127.475,127.52,127.34,127.381,664426,0
AAPL.US,5,20201218,192000,127.385,127.39,127.18,127.25,926481,0
AAPL.US,5,20201218,192500,127.245,128,127.15,127.16,660765,0
AAPL.US,5,20201218,193000,127.17,127.18,126.817,126.935,1581459,0
AAPL.US,5,20201218,193500,126.94,127,126.63,126.637,1127758,0
AAPL.US,5,20201218,194000,126.639,126.94,126.625,126.818,1032112,0
AAPL.US,5,20201218,194500,126.83,127.05,126.81,126.915,942835,0
AAPL.US,5,20201218,195000,126.917,126.96,126.79,126.86,599260,0
AAPL.US,5,20201218,195500,126.851,126.93,126.785,126.79,540662,0
AAPL.US,5,20201218,200000,126.79,126.81,126.54,126.59,1026428,0
AAPL.US,5,20201218,200500,126.597,126.8,126.57,126.735,828472,0
AAPL.US,5,20201218,201000,126.74,126.78,126.47,126.616,960828,0
AAPL.US,5,20201218,201500,126.61,126.64,126.42,126.483,908905,0
AAPL.US,5,20201218,202000,126.488,126.67,126.48,126.63,639240,0
AAPL.US,5,20201218,202500,126.64,126.78,126.63,126.748,789124,0
AAPL.US,5,20201218,203000,126.745,126.93,126.74,126.86,1259251,0
AAPL.US,5,20201218,203500,126.853,127.04,126.73,126.75,1155213,0
AAPL.US,5,20201218,204000,126.76,126.96,126.68,126.877,860046,0
AAPL.US,5,20201218,204500,126.879,127.99,126.83,126.94,677867,0
AAPL.US,5,20201218,205000,126.95,126.95,126.74,126.76,700040,0
AAPL.US,5,20201218,205500,126.755,126.8,126.425,126.775,1438714,0
AAPL.US,5,20201218,210000,126.78,126.88,126.61,126.68,1048242,0
AAPL.US,5,20201218,210500,126.675,126.73,126.6,126.62,729547,0
AAPL.US,5,20201218,211000,126.624,126.625,126.37,126.45,1142455,0
AAPL.US,5,20201218,211500,126.445,126.58,126.28,126.38,1483303,0
AAPL.US,5,20201218,212000,126.39,126.4,126.12,126.315,1453324,0
AAPL.US,5,20201218,212500,126.319,126.57,126.22,126.55,1312444,0
AAPL.US,5,20201218,213000,126.55,126.64,126.37,126.508,1283504,0
AAPL.US,5,20201218,213500,126.505,126.72,126.402,126.6,1414465,0
AAPL.US,5,20201218,214000,126.595,126.8,126.445,126.63,1673721,0
AAPL.US,5,20201218,214500,126.638,126.67,126.28,126.455,1812367,0
AAPL.US,5,20201218,215000,126.45,126.98,126.31,126.48,3491567,0
AAPL.US,5,20201218,215500,126.47,127,126.35,126.655,73286903,0
AAPL.US,5,20201221,153000,125.02,126.44,124.77,126.18,4692636,0
AAPL.US,5,20201221,153500,126.27,126.618,125.99,126.478,1107974,0
AAPL.US,5,20201221,154000,126.46,126.584,125.84,125.84,1144283,0
AAPL.US,5,20201221,154500,125.84,126.4,125.45,125.47,1702715,0
AAPL.US,5,20201221,155000,125.48,125.84,125.25,125.71,856586,0
AAPL.US,5,20201221,155500,125.72,126.05,125.71,125.91,986124,0
AAPL.US,5,20201221,160000,125.91,126.02,125.2,125.26,1189696,0
AAPL.US,5,20201221,160500,125.286,125.344,124.81,124.85,844116,0
AAPL.US,5,20201221,161000,124.84,125.08,124.66,124.71,1421164,0
AAPL.US,5,20201221,161500,124.701,124.89,124.35,124.37,1416016,0
AAPL.US,5,20201221,162000,124.36,124.49,123.9,124.215,1693392,0
AAPL.US,5,20201221,162500,124.21,124.29,123.912,124.025,1567082,0
AAPL.US,5,20201221,163000,124.02,124.35,123.802,124.151,1587327,0
AAPL.US,5,20201221,163500,124.15,124.22,123.63,123.84,1292874,0
AAPL.US,5,20201221,164000,123.83,123.89,123.61,123.88,1204649,0
AAPL.US,5,20201221,164500,123.86,123.87,123.449,123.58,1245669,0
AAPL.US,5,20201221,165000,123.582,123.802,123.5,123.705,912458,0
AAPL.US,5,20201221,165500,123.7,123.98,123.67,123.85,1195610,0
AAPL.US,5,20201221,170000,123.85,124.28,123.81,124.255,1175298,0
AAPL.US,5,20201221,170500,124.25,124.339,124.08,124.1,997422,0
AAPL.US,5,20201221,171000,124.09,124.418,124,124.408,790695,0
AAPL.US,5,20201221,171500,124.41,124.5,124.11,124.19,1092271,0
AAPL.US,5,20201221,172000,124.18,124.715,124.172,124.68,846566,0
AAPL.US,5,20201221,172500,124.68,124.79,124.52,124.575,887862,0
AAPL.US,5,20201221,173000,124.58,124.76,124.57,124.7,739802,0
AAPL.US,5,20201221,173500,124.698,125.01,124.66,124.92,1025076,0
AAPL.US,5,20201221,174000,124.91,125.155,124.91,125.026,895871,0
AAPL.US,5,20201221,174500,125.03,125.15,124.94,125.022,736297,0
AAPL.US,5,20201221,175000,125.035,125.08,124.9,124.936,587966,0
AAPL.US,5,20201221,175500,124.93,125.03,124.88,124.93,528624,0
AAPL.US,5,20201221,180000,124.94,125.19,124.89,125.18,620944,0
AAPL.US,5,20201221,180500,125.175,125.277,125.095,125.206,545336,0
AAPL.US,5,20201221,181000,125.2,125.3,125.062,125.1,597647,0
AAPL.US,5,20201221,181500,125.095,125.31,125.095,125.21,542957,0
AAPL.US,5,20201221,182000,125.215,125.64,125.21,125.624,827155,0
AAPL.US,5,20201221,182500,125.63,125.72,125.49,125.696,741240,0
AAPL.US,5,20201221,183000,125.695,125.82,125.68,125.74,588578,0
AAPL.US,5,20201221,183500,125.741,125.82,125.64,125.77,568423,0
AAPL.US,5,20201221,184000,125.77,125.85,125.6,125.72,562432,0
AAPL.US,5,20201221,184500,125.719,125.77,125.578,125.76,514786,0
AAPL.US,5,20201221,185000,125.755,126.05,125.74,125.91,858737,0
AAPL.US,5,20201221,185500,125.92,126.05,125.87,126.041,526322,0
AAPL.US,5,20201221,190000,126.05,126.07,125.87,125.903,529227,0
AAPL.US,5,20201221,190500,125.891,126.01,125.84,125.965,479546,0
AAPL.US,5,20201221,191000,125.97,126.28,125.945,126.279,564886,0
AAPL.US,5,20201221,191500,126.28,126.39,126.21,126.311,661196,0
AAPL.US,5,20201221,192000,126.31,126.345,126.15,126.311,716463,0
AAPL.US,5,20201221,192500,126.315,126.45,126.23,126.415,710592,0
AAPL.US,5,20201221,193000,126.41,126.65,126.4,126.58,669278,0
AAPL.US,5,20201221,193500,126.575,126.8,126.55,126.775,694126,0
AAPL.US,5,20201221,194000,126.775,126.94,126.73,126.909,748174,0
AAPL.US,5,20201221,194500,126.901,126.901,126.53,126.83,948686,0
AAPL.US,5,20201221,195000,126.82,127.28,126.82,127.14,1331480,0
AAPL.US,5,20201221,195500,127.141,127.18,126.73,126.74,877047,0
AAPL.US,5,20201221,200000,126.73,126.876,126.665,126.725,712635,0
AAPL.US,5,20201221,200500,126.74,126.9,126.6,126.62,670194,0
AAPL.US,5,20201221,201000,126.62,126.8,126.49,126.795,794988,0
AAPL.US,5,20201221,201500,126.795,126.83,126.68,126.75,595587,0
AAPL.US,5,20201221,202000,126.74,126.795,126.61,126.785,505984,0
AAPL.US,5,20201221,202500,126.79,127.03,126.72,126.99,708545,0
AAPL.US,5,20201221,203000,126.99,127.03,126.874,126.955,566704,0
AAPL.US,5,20201221,203500,126.96,127.06,126.631,126.709,855882,0
AAPL.US,5,20201221,204000,126.71,126.8,126.6,126.75,561388,0
AAPL.US,5,20201221,204500,126.751,126.845,126.69,126.795,440966,0
AAPL.US,5,20201221,205000,126.795,126.87,126.68,126.81,548628,0
AAPL.US,5,20201221,205500,126.81,126.87,126.67,126.744,504473,0
AAPL.US,5,20201221,210000,126.748,126.81,126.53,126.68,558861,0
AAPL.US,5,20201221,210500,126.68,126.73,126.41,126.494,582796,0
AAPL.US,5,20201221,211000,126.491,126.52,126.27,126.424,994442,0
AAPL.US,5,20201221,211500,126.425,126.46,126.3,126.455,681102,0
AAPL.US,5,20201221,212000,126.455,126.55,126.36,126.526,720576,0
AAPL.US,5,20201221,212500,126.51,126.63,126.41,126.481,605831,0
AAPL.US,5,20201221,213000,126.48,126.51,126.14,126.185,876277,0
AAPL.US,5,20201221,213500,126.185,127.49,126.18,127.44,3496099,0
AAPL.US,5,20201221,214000,127.441,127.65,127.13,127.44,2962836,0
AAPL.US,5,20201221,214500,127.44,127.84,127.29,127.571,2556016,0
AAPL.US,5,20201221,215000,127.58,127.68,127.21,127.635,2661110,0
AAPL.US,5,20201221,215500,127.64,128.31,127.635,128.23,13673844,0
AAPL.US,5,20201222,153000,131.61,131.75,130.4,130.905,9058219,0
AAPL.US,5,20201222,153500,130.914,132.08,130.56,131.79,5200111,0
AAPL.US,5,20201222,154000,131.78,132.65,131.55,132.55,4502113,0
AAPL.US,5,20201222,154500,132.54,133.21,132.39,133.16,5382826,0
AAPL.US,5,20201222,155000,133.17,133.71,132.99,133.7,5309184,0
AAPL.US,5,20201222,155500,133.7,134.25,133.62,134.16,5949558,0
AAPL.US,5,20201222,160000,134.13,134.22,133.135,133.785,5734502,0
AAPL.US,5,20201222,160500,133.78,134.405,133.68,134.28,3394504,0
AAPL.US,5,20201222,161000,134.274,134.28,133.14,133.335,2926922,0
AAPL.US,5,20201222,161500,133.34,134,133.22,133.412,2402673,0
AAPL.US,5,20201222,162000,133.42,133.45,132.895,133.266,2339113,0
AAPL.US,5,20201222,162500,133.265,133.46,132.8,133.13,1956010,0
AAPL.US,5,20201222,163000,133.132,133.31,132.82,133.288,1954925,0
AAPL.US,5,20201222,163500,133.289,133.42,133.11,133.171,1369844,0
AAPL.US,5,20201222,164000,133.18,133.185,132.84,132.9,1322814,0
AAPL.US,5,20201222,164500,132.909,133,132.28,132.38,1969284,0
AAPL.US,5,20201222,165000,132.375,132.62,132.341,132.608,1515518,0
AAPL.US,5,20201222,165500,132.605,132.91,132.43,132.879,1381643,0
AAPL.US,5,20201222,170000,132.879,132.895,131.5,132.153,2821004,0
AAPL.US,5,20201222,170500,132.159,132.18,131.71,131.76,1453280,0
AAPL.US,5,20201222,171000,131.78,131.94,131,131.46,2231414,0
AAPL.US,5,20201222,171500,131.458,131.88,131.4,131.88,1291394,0
AAPL.US,5,20201222,172000,131.87,131.92,131.33,131.5,1167355,0
AAPL.US,5,20201222,172500,131.5,131.735,131.37,131.69,1004697,0
AAPL.US,5,20201222,173000,131.685,131.69,130.73,130.73,1973712,0
AAPL.US,5,20201222,173500,130.74,130.79,129.65,130.62,3532106,0
AAPL.US,5,20201222,174000,130.64,130.78,130.03,130.379,1842446,0
AAPL.US,5,20201222,174500,130.37,130.93,130.21,130.86,1807666,0
AAPL.US,5,20201222,175000,130.875,131.139,130.6,131.04,1490967,0
AAPL.US,5,20201222,175500,131.04,131.5,130.93,131.475,1396249,0
AAPL.US,5,20201222,180000,131.475,131.61,131.28,131.391,1607677,0
AAPL.US,5,20201222,180500,131.39,131.45,131.2,131.221,1025752,0
AAPL.US,5,20201222,181000,131.23,131.96,131.04,131.94,2051317,0
AAPL.US,5,20201222,181500,131.94,132.17,131.72,131.83,2422655,0
AAPL.US,5,20201222,182000,131.83,132.12,131.82,132.07,986321,0
AAPL.US,5,20201222,182500,132.072,132.11,131.55,131.58,955639,0
AAPL.US,5,20201222,183000,131.586,131.89,131.53,131.74,1030589,0
AAPL.US,5,20201222,183500,131.74,131.88,131.46,131.86,1019668,0
AAPL.US,5,20201222,184000,131.858,132.36,131.842,132.34,1247584,0
AAPL.US,5,20201222,184500,132.33,132.342,132.04,132.07,970933,0
AAPL.US,5,20201222,185000,132.069,132.2,131.89,132.03,853191,0
AAPL.US,5,20201222,185500,132.03,132.13,131.86,131.98,763244,0
AAPL.US,5,20201222,190000,131.992,132.45,131.97,132.398,1111511,0
AAPL.US,5,20201222,190500,132.405,132.55,132.32,132.352,944079,0
AAPL.US,5,20201222,191000,132.35,132.65,132.282,132.525,1019193,0
AAPL.US,5,20201222,191500,132.525,132.9,132.52,132.759,1240000,0
AAPL.US,5,20201222,192000,132.76,132.95,132.67,132.865,857787,0
AAPL.US,5,20201222,192500,132.865,132.9,132.63,132.699,680057,0
AAPL.US,5,20201222,193000,132.69,132.84,132.42,132.431,773876,0
AAPL.US,5,20201222,193500,132.435,133,132.38,132.98,1036148,0
AAPL.US,5,20201222,194000,132.99,133,132.69,132.725,791717,0
AAPL.US,5,20201222,194500,132.72,132.95,132.72,132.84,745769,0
AAPL.US,5,20201222,195000,132.831,133,132.81,132.93,1087109,0
AAPL.US,5,20201222,195500,132.93,133.15,132.64,132.755,1576239,0
AAPL.US,5,20201222,200000,132.76,132.99,132.76,132.855,709529,0
AAPL.US,5,20201222,200500,132.856,132.91,132.59,132.69,865179,0
AAPL.US,5,20201222,201000,132.7,132.75,132.434,132.434,1102946,0
AAPL.US,5,20201222,201500,132.433,132.53,132.33,132.48,1109265,0
AAPL.US,5,20201222,202000,132.485,132.59,132.29,132.48,961872,0
AAPL.US,5,20201222,202500,132.48,132.66,132.41,132.645,585059,0
AAPL.US,5,20201222,203000,132.65,132.65,132.43,132.52,784366,0
AAPL.US,5,20201222,203500,132.522,132.562,132.04,132.045,824893,0
AAPL.US,5,20201222,204000,132.043,132.15,131.91,132.105,1044175,0
AAPL.US,5,20201222,204500,132.104,132.199,131.89,132.179,888265,0
AAPL.US,5,20201222,205000,132.18,132.24,131.97,132.06,820174,0
AAPL.US,5,20201222,205500,132.06,132.15,131.93,132.041,837676,0
AAPL.US,5,20201222,210000,132.05,132.32,131.88,132.25,1030066,0
AAPL.US,5,20201222,210500,132.255,132.27,131.93,131.935,708693,0
AAPL.US,5,20201222,211000,131.95,132.22,131.93,132.18,746319,0
AAPL.US,5,20201222,211500,132.18,132.3,132.085,132.14,784891,0
AAPL.US,5,20201222,212000,132.135,132.28,132.02,132.05,619830,0
AAPL.US,5,20201222,212500,132.04,132.08,131.63,131.73,1125416,0
AAPL.US,5,20201222,213000,131.72,131.79,131.49,131.725,1347709,0
AAPL.US,5,20201222,213500,131.73,131.75,131.43,131.45,1206361,0
AAPL.US,5,20201222,214000,131.441,131.63,131.221,131.61,1653183,0
AAPL.US,5,20201222,214500,131.62,131.88,131.57,131.65,1434629,0
AAPL.US,5,20201222,215000,131.66,131.76,131.51,131.65,1482052,0
AAPL.US,5,20201222,215500,131.65,131.88,131.65,131.88,8484569,0
AAPL.US,5,20201223,153000,132.16,132.43,130.85,130.91,4202529,0
AAPL.US,5,20201223,153500,130.91,131.76,130.78,130.92,2113886,0
AAPL.US,5,20201223,154000,130.96,131.79,130.89,131.655,1711410,0
AAPL.US,5,20201223,154500,131.64,131.96,131.13,131.892,2064868,0
AAPL.US,5,20201223,155000,131.89,132.23,131.86,131.884,2433896,0
AAPL.US,5,20201223,155500,131.875,132.3,131.702,132.15,1595610,0
AAPL.US,5,20201223,160000,132.15,132.2,131.65,131.824,1219616,0
AAPL.US,5,20201223,160500,131.83,131.934,131.64,131.89,939177,0
AAPL.US,5,20201223,161000,131.89,132.12,131.82,132.06,1071280,0
AAPL.US,5,20201223,161500,132.06,132.15,131.67,131.82,1083517,0
AAPL.US,5,20201223,162000,131.84,132,131.83,131.961,689767,0
AAPL.US,5,20201223,162500,131.963,131.99,131.71,131.74,668095,0
AAPL.US,5,20201223,163000,131.734,131.89,131.52,131.75,878450,0
AAPL.US,5,20201223,163500,131.749,131.8,131.51,131.51,878395,0
AAPL.US,5,20201223,164000,131.515,131.53,131.18,131.37,1283946,0
AAPL.US,5,20201223,164500,131.37,131.56,131.18,131.448,948920,0
AAPL.US,5,20201223,165000,131.445,131.5,131.162,131.29,769194,0
AAPL.US,5,20201223,165500,131.286,131.55,131.174,131.42,1011184,0
AAPL.US,5,20201223,170000,131.43,131.67,131.43,131.65,827917,0
AAPL.US,5,20201223,170500,131.64,131.83,131.412,131.485,977032,0
AAPL.US,5,20201223,171000,131.482,131.75,131.469,131.576,732228,0
AAPL.US,5,20201223,171500,131.575,131.73,131.25,131.44,739686,0
AAPL.US,5,20201223,172000,131.44,131.65,131.439,131.541,649666,0
AAPL.US,5,20201223,172500,131.544,131.625,131.36,131.39,710397,0
AAPL.US,5,20201223,173000,131.39,131.51,131.21,131.345,692325,0
AAPL.US,5,20201223,173500,131.347,131.48,131.34,131.385,688124,0
AAPL.US,5,20201223,174000,131.38,131.636,131.37,131.576,602093,0
AAPL.US,5,20201223,174500,131.574,131.69,131.501,131.68,513500,0
AAPL.US,5,20201223,175000,131.676,131.68,131.46,131.49,540072,0
AAPL.US,5,20201223,175500,131.5,131.59,131.38,131.55,562181,0
AAPL.US,5,20201223,180000,131.55,131.75,131.5,131.72,879805,0
AAPL.US,5,20201223,180500,131.724,131.75,131.66,131.745,517296,0
AAPL.US,5,20201223,181000,131.75,132.055,131.691,132.014,1109767,0
AAPL.US,5,20201223,181500,132.025,132.08,131.77,131.885,730049,0
AAPL.US,5,20201223,182000,131.885,131.92,131.79,131.8,425171,0
AAPL.US,5,20201223,182500,131.8,132.12,131.79,132.068,755916,0
AAPL.US,5,20201223,183000,132.05,132.09,131.99,132.043,485097,0
AAPL.US,5,20201223,183500,132.044,132.05,131.865,131.919,434092,0
AAPL.US,5,20201223,184000,131.914,132,131.894,131.945,480210,0
AAPL.US,5,20201223,184500,131.94,132.05,131.92,132.01,628142,0
AAPL.US,5,20201223,185000,132,132.05,131.8,131.86,539570,0
AAPL.US,5,20201223,185500,131.86,131.98,131.83,131.955,358635,0
AAPL.US,5,20201223,190000,131.955,132.01,131.895,131.93,413847,0
AAPL.US,5,20201223,190500,131.93,132.26,131.87,132.14,970310,0
AAPL.US,5,20201223,191000,132.149,132.149,131.975,132.004,681144,0
AAPL.US,5,20201223,191500,132.008,132.016,131.87,131.91,473211,0
AAPL.US,5,20201223,192000,131.911,131.99,131.89,131.975,328317,0
AAPL.US,5,20201223,192500,131.97,132.14,131.95,132.08,404517,0
AAPL.US,5,20201223,193000,132.075,132.08,131.92,131.985,362170,0
AAPL.US,5,20201223,193500,131.99,132.02,131.84,131.964,433841,0
AAPL.US,5,20201223,194000,131.959,132.1,131.93,131.935,388413,0
AAPL.US,5,20201223,194500,131.94,132.003,131.9,131.999,323667,0
AAPL.US,5,20201223,195000,132,132.09,131.99,132.02,375536,0
AAPL.US,5,20201223,195500,132.021,132.08,131.99,132.06,410901,0
AAPL.US,5,20201223,200000,132.05,132.07,131.93,131.99,376566,0
AAPL.US,5,20201223,200500,131.985,132,131.91,131.944,297969,0
AAPL.US,5,20201223,201000,131.94,131.95,131.811,131.87,432935,0
AAPL.US,5,20201223,201500,131.867,131.88,131.645,131.7,649315,0
AAPL.US,5,20201223,202000,131.71,131.81,131.62,131.74,550544,0
AAPL.US,5,20201223,202500,131.75,131.83,131.7,131.756,462748,0
AAPL.US,5,20201223,203000,131.76,131.81,131.57,131.625,470736,0
AAPL.US,5,20201223,203500,131.621,131.785,131.621,131.72,410990,0
AAPL.US,5,20201223,204000,131.715,131.73,131.57,131.57,383242,0
AAPL.US,5,20201223,204500,131.57,131.7,131.56,131.675,385060,0
AAPL.US,5,20201223,205000,131.67,131.82,131.63,131.74,459987,0
AAPL.US,5,20201223,205500,131.74,131.82,131.685,131.735,525423,0
AAPL.US,5,20201223,210000,131.735,131.76,131.7,131.715,406604,0
AAPL.US,5,20201223,210500,131.72,131.8,131.7,131.784,528356,0
AAPL.US,5,20201223,211000,131.78,131.87,131.76,131.79,564285,0
AAPL.US,5,20201223,211500,131.785,131.85,131.72,131.755,595674,0
AAPL.US,5,20201223,212000,131.753,131.79,131.7,131.705,401129,0
AAPL.US,5,20201223,212500,131.708,131.71,131.565,131.61,635804,0
AAPL.US,5,20201223,213000,131.61,131.865,131.61,131.835,759819,0
AAPL.US,5,20201223,213500,131.835,131.88,131.662,131.74,604084,0
AAPL.US,5,20201223,214000,131.74,131.81,131.63,131.76,670914,0
AAPL.US,5,20201223,214500,131.76,131.78,131.64,131.66,624476,0
AAPL.US,5,20201223,215000,131.66,131.76,131.33,131.35,2063620,0
AAPL.US,5,20201223,215500,131.34,131.48,130.92,130.96,11195503,0
AAPL.US,5,20201224,153000,131.32,131.99,131.1,131.95,2410623,0
AAPL.US,5,20201224,153500,131.937,132.2,131.73,131.95,1976553,0
AAPL.US,5,20201224,154000,131.96,132.495,131.96,132.465,1673812,0
AAPL.US,5,20201224,154500,132.46,133.18,132.432,132.78,3095411,0
AAPL.US,5,20201224,155000,132.78,132.93,132.46,132.68,1658352,0
AAPL.US,5,20201224,155500,132.67,132.9,132.15,132.481,1705211,0
AAPL.US,5,20201224,160000,132.48,132.585,132.24,132.34,1122998,0
AAPL.US,5,20201224,160500,132.318,132.7,132.28,132.56,1115123,0
AAPL.US,5,20201224,161000,132.56,132.76,132.43,132.64,900504,0
AAPL.US,5,20201224,161500,132.64,132.958,132.61,132.908,1033262,0
AAPL.US,5,20201224,162000,132.9,133.02,132.7,132.955,1196172,0
AAPL.US,5,20201224,162500,132.954,133.16,132.88,133.136,1402141,0
AAPL.US,5,20201224,163000,133.134,133.46,132.97,133.339,2392247,0
AAPL.US,5,20201224,163500,133.34,133.37,132.89,133.01,1592663,0
